,id,Mandatory properties,Recommended properties
20837,https://bio.tools/variantspark-gwas,100.0,37.5
20838,https://bio.tools/gtdt,100.0,50.0
20839,https://bio.tools/peptide-shaker,100.0,62.5
20840,https://bio.tools/RADAR-base,100.0,50.0
20841,https://bio.tools/seqsaw,100.0,62.5
20842,https://bio.tools/snostrip,100.0,50.0
20843,https://bio.tools/h-invdb,100.0,50.0
20844,https://bio.tools/KRASi,100.0,50.0
20845,https://bio.tools/praline-2-a,100.0,62.5
20846,https://bio.tools/BioGateway,100.0,62.5
20847,https://bio.tools/WheatCRISPR,100.0,37.5
20848,https://bio.tools/archpred,100.0,50.0
20849,https://bio.tools/ndb,100.0,50.0
20850,https://bio.tools/afst,100.0,62.5
20851,https://bio.tools/BAMM-SC,100.0,75.0
20852,https://bio.tools/lightdock,100.0,75.0
20853,https://bio.tools/targetmine,100.0,62.5
20854,https://bio.tools/proteindecision,100.0,50.0
20855,https://bio.tools/MVP_autogenerated,100.0,37.5
20856,https://bio.tools/clustalo_uniprot,100.0,37.5
20857,https://bio.tools/cleaver,100.0,75.0
20858,https://bio.tools/netphosbac,100.0,87.5
20859,https://bio.tools/BiasDB,100.0,37.5
20860,https://bio.tools/dynamite,100.0,62.5
20861,https://bio.tools/sepia-phase,100.0,50.0
20862,https://bio.tools/flowDiv,100.0,75.0
20863,https://bio.tools/classifyte,100.0,62.5
20864,https://bio.tools/tsnad,100.0,62.5
20865,https://bio.tools/valerie,100.0,50.0
20866,https://bio.tools/neat,100.0,62.5
20867,https://bio.tools/simbiology-app-evaluating-pkpd-drug-efficacy,100.0,50.0
20868,https://bio.tools/match,100.0,50.0
20869,https://bio.tools/show,100.0,50.0
20870,https://bio.tools/anota,100.0,75.0
20871,https://bio.tools/align,100.0,62.5
20872,https://bio.tools/reseqsim,100.0,50.0
20873,https://bio.tools/bayesforest,100.0,62.5
20874,https://bio.tools/multiomix,100.0,62.5
20875,https://bio.tools/showfeat,100.0,75.0
20876,https://bio.tools/data_algorithm,100.0,37.5
20877,https://bio.tools/compseq,100.0,75.0
20878,https://bio.tools/ProSNEx,100.0,62.5
20879,https://bio.tools/zing,100.0,37.5
20880,https://bio.tools/molecular_weight_calculator,100.0,50.0
20881,https://bio.tools/seqbias,100.0,75.0
20882,https://bio.tools/bionev,100.0,62.5
20883,https://bio.tools/fantastic-databases,100.0,50.0
20884,https://bio.tools/mwise,100.0,62.5
20885,https://bio.tools/widgettools,100.0,75.0
20886,https://bio.tools/synaptus,100.0,50.0
20887,https://bio.tools/chicane,100.0,75.0
20888,https://bio.tools/LiceBase,100.0,37.5
20889,https://bio.tools/APIS,100.0,50.0
20890,https://bio.tools/brick-cfcmc,100.0,62.5
20891,https://bio.tools/capiu,100.0,50.0
20892,https://bio.tools/ontogetobsolete,100.0,75.0
20893,https://bio.tools/non-directional-transient-cells,100.0,62.5
20894,https://bio.tools/sclpred-ems,100.0,37.5
20895,https://bio.tools/twadn,100.0,37.5
20896,https://bio.tools/bandage,100.0,87.5
20897,https://bio.tools/hupho,100.0,75.0
20898,https://bio.tools/snpstats,100.0,75.0
20899,https://bio.tools/WBNPMD,100.0,37.5
20900,https://bio.tools/SOLart,100.0,37.5
20901,https://bio.tools/chemfluo,100.0,37.5
20902,https://bio.tools/ensembl_genomes_fungi_assembly_converter,100.0,75.0
20903,https://bio.tools/microrazers,100.0,50.0
20904,https://bio.tools/hrgcnplus,100.0,50.0
20905,https://bio.tools/apache_taverna,100.0,87.5
20906,https://bio.tools/submarine,100.0,50.0
20907,https://bio.tools/rtmpt,100.0,50.0
20908,https://bio.tools/asfvdb,100.0,50.0
20909,https://bio.tools/osdb_api,100.0,50.0
20910,https://bio.tools/marcat,100.0,87.5
20911,https://bio.tools/n50,100.0,25.0
20912,https://bio.tools/DROIDS_autogenerated,100.0,50.0
20913,https://bio.tools/biojazz,100.0,50.0
20914,https://bio.tools/SkinPhaser,100.0,37.5
20915,https://bio.tools/ascend_autogenerated,100.0,37.5
20916,https://bio.tools/rcnet,100.0,50.0
20917,https://bio.tools/clir,100.0,37.5
20918,https://bio.tools/MCACO-ES,100.0,37.5
20919,https://bio.tools/scCancer,100.0,37.5
20920,https://bio.tools/clustrat,100.0,50.0
20921,https://bio.tools/vaast,100.0,50.0
20922,https://bio.tools/funpat,100.0,62.5
20923,https://bio.tools/multperf,100.0,50.0
20924,https://bio.tools/atlas_suite,100.0,62.5
20925,https://bio.tools/msbmf,100.0,50.0
20926,https://bio.tools/cdk,100.0,87.5
20927,https://bio.tools/pcpheno,100.0,75.0
20928,https://bio.tools/wego,100.0,50.0
20929,https://bio.tools/multibind,100.0,50.0
20930,https://bio.tools/deephagetp,100.0,50.0
20931,https://bio.tools/ComplexBrowser,100.0,62.5
20932,https://bio.tools/ceu_mass_mediator,100.0,75.0
20933,https://bio.tools/dynamine,100.0,62.5
20934,https://bio.tools/PopNetD3,100.0,62.5
20935,https://bio.tools/metadyn_view,100.0,75.0
20936,https://bio.tools/polysearch,100.0,50.0
20937,https://bio.tools/faf-drugs,100.0,75.0
20938,https://bio.tools/svhound,100.0,50.0
20939,https://bio.tools/chip-rna-seqpro,100.0,50.0
20940,https://bio.tools/clustalw_sib,100.0,37.5
20941,https://bio.tools/screentb,100.0,25.0
20942,https://bio.tools/molsurfer,100.0,50.0
20943,https://bio.tools/VDJbase,100.0,37.5
20944,https://bio.tools/phasepy,100.0,25.0
20945,https://bio.tools/gaia,100.0,75.0
20946,https://bio.tools/micRocounter,100.0,50.0
20947,https://bio.tools/ufold,100.0,37.5
20948,https://bio.tools/methylationtoactivity,100.0,50.0
20949,https://bio.tools/war,100.0,62.5
20950,https://bio.tools/klab-pcr,100.0,50.0
20951,https://bio.tools/mri-image-brain-tumor-detection,100.0,50.0
20952,https://bio.tools/geoseq,100.0,50.0
20953,https://bio.tools/snpsti,100.0,37.5
20954,https://bio.tools/TDNAscan,100.0,37.5
20955,https://bio.tools/3dtf,100.0,50.0
20956,https://bio.tools/vat,100.0,50.0
20957,https://bio.tools/halcyon,100.0,62.5
20958,https://bio.tools/nonlinear-fit-michaelis-menten,100.0,37.5
20959,https://bio.tools/mtl-bc-lbc-bioner,100.0,50.0
20960,https://bio.tools/robustclone,100.0,50.0
20961,https://bio.tools/ffged,100.0,50.0
20962,https://bio.tools/mathfeature,100.0,50.0
20963,https://bio.tools/metassimulo,100.0,50.0
20964,https://bio.tools/LOMETS2,100.0,62.5
20965,https://bio.tools/grapfi,100.0,50.0
20966,https://bio.tools/bivartect,100.0,50.0
20967,https://bio.tools/metadbsite,100.0,50.0
20968,https://bio.tools/luxus,100.0,62.5
20969,https://bio.tools/snogps,100.0,50.0
20970,https://bio.tools/tempura,100.0,37.5
20971,https://bio.tools/QTLpoly,100.0,62.5
20972,https://bio.tools/seealso,100.0,75.0
20973,https://bio.tools/firth_tools,100.0,50.0
20974,https://bio.tools/hac,100.0,50.0
20975,https://bio.tools/pasa-proteomics,100.0,62.5
20976,https://bio.tools/characteristic_direction_method,100.0,50.0
20977,https://bio.tools/fame_aberrations,100.0,50.0
20978,https://bio.tools/pdmethdb,100.0,37.5
20979,https://bio.tools/timiner,100.0,50.0
20980,https://bio.tools/enlighten2,100.0,50.0
20981,https://bio.tools/scaffoldscaffolder,100.0,62.5
20982,https://bio.tools/BiSpark,100.0,62.5
20983,https://bio.tools/ab-ligity,100.0,62.5
20984,https://bio.tools/genocanyon,100.0,50.0
20985,https://bio.tools/rtcga,100.0,75.0
20986,https://bio.tools/TCRE,100.0,62.5
20987,https://bio.tools/igvtools,100.0,62.5
20988,https://bio.tools/brain,100.0,75.0
20989,https://bio.tools/ADAPTIVE,100.0,37.5
20990,https://bio.tools/fastaextract,100.0,62.5
20991,https://bio.tools/ms_piano,100.0,62.5
20992,https://bio.tools/mlst-db,100.0,50.0
20993,https://bio.tools/covid19db,100.0,50.0
20994,https://bio.tools/pasteseq,100.0,75.0
20995,https://bio.tools/picr,100.0,75.0
20996,https://bio.tools/thermo_msf_parser,100.0,62.5
20997,https://bio.tools/tgex,100.0,37.5
20998,https://bio.tools/carnac,100.0,50.0
20999,https://bio.tools/padhoc,100.0,50.0
21000,https://bio.tools/optimizer,100.0,50.0
21001,https://bio.tools/memrgc,100.0,62.5
21002,https://bio.tools/simffpe,100.0,62.5
21003,https://bio.tools/corona_health,100.0,37.5
21004,https://bio.tools/opensmog,100.0,62.5
21005,https://bio.tools/gtfold,100.0,62.5
21006,https://bio.tools/TAMMiCol,100.0,62.5
21007,https://bio.tools/norma,100.0,62.5
21008,https://bio.tools/genssi,100.0,62.5
21009,https://bio.tools/SynBioHub,100.0,37.5
21010,https://bio.tools/canceralign,100.0,62.5
21011,https://bio.tools/hisat2,100.0,62.5
21012,https://bio.tools/ChemPager,100.0,50.0
21013,https://bio.tools/itaxotools,100.0,62.5
21014,https://bio.tools/NBGLM-LBC,100.0,50.0
21015,https://bio.tools/vss,100.0,37.5
21016,https://bio.tools/indigo,100.0,50.0
21017,https://bio.tools/mmappr,100.0,62.5
21018,https://bio.tools/paml,100.0,50.0
21019,https://bio.tools/biocellion,100.0,50.0
21020,https://bio.tools/k-link,100.0,62.5
21021,https://bio.tools/apcoa,100.0,62.5
21022,https://bio.tools/probrna,100.0,50.0
21023,https://bio.tools/bioparr,100.0,50.0
21024,https://bio.tools/mitoflex,100.0,62.5
21025,https://bio.tools/ldpred2,100.0,50.0
21026,https://bio.tools/cdeep3m,100.0,37.5
21027,https://bio.tools/FLAM-seq,100.0,50.0
21028,https://bio.tools/lda,100.0,62.5
21029,https://bio.tools/extract-platelet-area-fraction-microscope-images,100.0,50.0
21030,https://bio.tools/genomegraphs,100.0,75.0
21031,https://bio.tools/possum-cis,100.0,50.0
21032,https://bio.tools/paris,100.0,50.0
21033,https://bio.tools/RR-APET,100.0,37.5
21034,https://bio.tools/genehub-gepis,100.0,50.0
21035,https://bio.tools/multimorbidity,100.0,50.0
21036,https://bio.tools/raggedexperiment,100.0,62.5
21037,https://bio.tools/KDDANet,100.0,62.5
21038,https://bio.tools/aslprep,100.0,62.5
21039,https://bio.tools/indexnet,100.0,50.0
21040,https://bio.tools/scmlnet,100.0,37.5
21041,https://bio.tools/cellector,100.0,62.5
21042,https://bio.tools/checkmyblob,100.0,50.0
21043,https://bio.tools/soapfusion,100.0,50.0
21044,https://bio.tools/miringo,100.0,62.5
21045,https://bio.tools/pred-signal,100.0,62.5
21046,https://bio.tools/what_if,100.0,50.0
21047,https://bio.tools/tandemtools,100.0,37.5
21048,https://bio.tools/NormExpression,100.0,62.5
21049,https://bio.tools/SourceSet,100.0,37.5
21050,https://bio.tools/multivarNetwork,100.0,50.0
21051,https://bio.tools/BlastGUIA,100.0,50.0
21052,https://bio.tools/magallanes,100.0,75.0
21053,https://bio.tools/codabc,100.0,50.0
21054,https://bio.tools/oligoarrayaux,100.0,50.0
21055,https://bio.tools/DDIA,100.0,50.0
21056,https://bio.tools/medalt,100.0,62.5
21057,https://bio.tools/incarceration,100.0,25.0
21058,https://bio.tools/mecat,100.0,62.5
21059,https://bio.tools/DEOGEN2,100.0,50.0
21060,https://bio.tools/pseudoviewer,100.0,50.0
21061,https://bio.tools/ClonalTREE,100.0,62.5
21062,https://bio.tools/ncmhap,100.0,50.0
21063,https://bio.tools/jags,100.0,50.0
21064,https://bio.tools/cncv,100.0,50.0
21065,https://bio.tools/CardioFAN,100.0,50.0
21066,https://bio.tools/readseq,100.0,75.0
21067,https://bio.tools/the_flux_capacitor,100.0,87.5
21068,https://bio.tools/mygenomebrowser,100.0,62.5
21069,https://bio.tools/suprahex,100.0,75.0
21070,https://bio.tools/MIRKB,100.0,50.0
21071,https://bio.tools/bowtie,100.0,62.5
21072,https://bio.tools/gene_structure,100.0,0.0
21073,https://bio.tools/mutaid,100.0,50.0
21074,https://bio.tools/rascore,100.0,50.0
21075,https://bio.tools/slidr,100.0,50.0
21076,https://bio.tools/zlibbioc,100.0,75.0
21077,https://bio.tools/cgdnaweb,100.0,50.0
21078,https://bio.tools/pssrd,100.0,62.5
21079,https://bio.tools/ubcg2,100.0,37.5
21080,https://bio.tools/HD-BET,100.0,37.5
21081,https://bio.tools/modest,100.0,50.0
21082,https://bio.tools/oritfinder,100.0,62.5
21083,https://bio.tools/chembl_blast_search,100.0,75.0
21084,https://bio.tools/imap-dl,100.0,50.0
21085,https://bio.tools/treeman,100.0,62.5
21086,https://bio.tools/genecat,100.0,50.0
21087,https://bio.tools/gwama,100.0,75.0
21088,https://bio.tools/fastep,100.0,75.0
21089,https://bio.tools/created-metal-artifact-computed-tomography,100.0,37.5
21090,https://bio.tools/hfaim,100.0,75.0
21091,https://bio.tools/StructureProfiler,100.0,62.5
21092,https://bio.tools/GapMind,100.0,50.0
21093,https://bio.tools/sequenom2pedfile,100.0,50.0
21094,https://bio.tools/AppA,100.0,62.5
21095,https://bio.tools/gdtools_simulate-mutations,100.0,62.5
21096,https://bio.tools/pisces-fish,100.0,37.5
21097,https://bio.tools/biopig,100.0,50.0
21098,https://bio.tools/re-searcher,100.0,62.5
21099,https://bio.tools/ConsExpo,100.0,37.5
21100,https://bio.tools/nsLTP,100.0,50.0
21101,https://bio.tools/wtfgenes,100.0,62.5
21102,https://bio.tools/mutation_taster,100.0,50.0
21103,https://bio.tools/refinem,100.0,25.0
21104,https://bio.tools/FoPA,100.0,37.5
21105,https://bio.tools/w4cseq,100.0,50.0
21106,https://bio.tools/exposome,100.0,37.5
21107,https://bio.tools/haste_toolkit,100.0,50.0
21108,https://bio.tools/gpmaw,100.0,50.0
21109,https://bio.tools/biojs-vis-feature,100.0,75.0
21110,https://bio.tools/lime,100.0,50.0
21111,https://bio.tools/iaseq,100.0,75.0
21112,https://bio.tools/scale-up,100.0,37.5
21113,https://bio.tools/bpbaac,100.0,50.0
21114,https://bio.tools/maestro_standalone,100.0,37.5
21115,https://bio.tools/prodomcg_tree,100.0,62.5
21116,https://bio.tools/publication-search,100.0,25.0
21117,https://bio.tools/phylochipanalyzer,100.0,62.5
21118,https://bio.tools/iamxt,100.0,75.0
21119,https://bio.tools/seqret,100.0,75.0
21120,https://bio.tools/haplowser,100.0,62.5
21121,https://bio.tools/NGL,100.0,62.5
21122,https://bio.tools/regprecise,100.0,62.5
21123,https://bio.tools/pdb_extract,100.0,50.0
21124,https://bio.tools/RNASeq_similarity_matrix,100.0,50.0
21125,https://bio.tools/Curatopes_Melanoma,100.0,50.0
21126,https://bio.tools/cafe,100.0,75.0
21127,https://bio.tools/lcqs,100.0,50.0
21128,https://bio.tools/rcgatoolbox,100.0,62.5
21129,https://bio.tools/DNA-BOT,100.0,62.5
21130,https://bio.tools/covid-19-ontology,100.0,62.5
21131,https://bio.tools/grafimo,100.0,62.5
21132,https://bio.tools/asafe,100.0,75.0
21133,https://bio.tools/pyfaidx,100.0,62.5
21134,https://bio.tools/inform,100.0,50.0
21135,https://bio.tools/vseams,100.0,50.0
21136,https://bio.tools/secisearch3_seblastian,100.0,87.5
21137,https://bio.tools/ndtree,100.0,75.0
21138,https://bio.tools/bcftools,100.0,75.0
21139,https://bio.tools/lncexpdb,100.0,50.0
21140,https://bio.tools/tracespipe,100.0,37.5
21141,https://bio.tools/chromas,100.0,50.0
21142,https://bio.tools/SMARTS_autogenerated,100.0,37.5
21143,https://bio.tools/SCATTER_PHY,100.0,37.5
21144,https://bio.tools/deep4mc,100.0,50.0
21145,https://bio.tools/transcriptomereconstructor,100.0,50.0
21146,https://bio.tools/multiverse,100.0,62.5
21147,https://bio.tools/pathvisio,100.0,75.0
21148,https://bio.tools/AliTV,100.0,50.0
21149,https://bio.tools/ImmuneRegulation,100.0,62.5
21150,https://bio.tools/grimoirelab,100.0,62.5
21151,https://bio.tools/distinct,100.0,62.5
21152,https://bio.tools/hmmconvert_genouest,100.0,62.5
21153,https://bio.tools/markophylo,100.0,50.0
21154,https://bio.tools/balas,100.0,62.5
21155,https://bio.tools/EpiEstim,100.0,50.0
21156,https://bio.tools/localizome,100.0,50.0
21157,https://bio.tools/bwa-pssm,100.0,62.5
21158,https://bio.tools/hasten,100.0,62.5
21159,https://bio.tools/arena3dweb,100.0,12.5
21160,https://bio.tools/cgmtsa,100.0,37.5
21161,https://bio.tools/smap,100.0,75.0
21162,https://bio.tools/modi,100.0,50.0
21163,https://bio.tools/deepantigen,100.0,50.0
21164,https://bio.tools/fugu-sg,100.0,50.0
21165,https://bio.tools/SPARK-MSNA,100.0,62.5
21166,https://bio.tools/protevol,100.0,50.0
21167,https://bio.tools/issake,100.0,62.5
21168,https://bio.tools/rxa,100.0,50.0
21169,https://bio.tools/pdbfun,100.0,62.5
21170,https://bio.tools/subwai,100.0,50.0
21171,https://bio.tools/differential_rna-seq_pipeline,100.0,62.5
21172,https://bio.tools/hgv_gpass,100.0,62.5
21173,https://bio.tools/advit,100.0,50.0
21174,https://bio.tools/piage,100.0,50.0
21175,https://bio.tools/ditasic,100.0,50.0
21176,https://bio.tools/pars,100.0,50.0
21177,https://bio.tools/Bioinformatics_Docker_Images_Project,100.0,50.0
21178,https://bio.tools/genorigin,100.0,50.0
21179,https://bio.tools/mouse_proteome_project,100.0,50.0
21180,https://bio.tools/mtdnaprofiler,100.0,50.0
21181,https://bio.tools/acvalidator,100.0,62.5
21182,https://bio.tools/srna_workflow,100.0,62.5
21183,https://bio.tools/covam,100.0,50.0
21184,https://bio.tools/Clus-Ensemble,100.0,37.5
21185,https://bio.tools/MySweetGestation,100.0,12.5
21186,https://bio.tools/hierarchicell,100.0,50.0
21187,https://bio.tools/PhenoForecaster,100.0,62.5
21188,https://bio.tools/atacseqqc,100.0,75.0
21189,https://bio.tools/Complex,100.0,37.5
21190,https://bio.tools/aceview,100.0,50.0
21191,https://bio.tools/team,100.0,50.0
21192,https://bio.tools/gr-align,100.0,50.0
21193,https://bio.tools/speclust,100.0,62.5
21194,https://bio.tools/opengrowth,100.0,50.0
21195,https://bio.tools/seqcluster,100.0,87.5
21196,https://bio.tools/TheBrain,100.0,37.5
21197,https://bio.tools/p-trap,100.0,50.0
21198,https://bio.tools/retinal-blood-vessel-extractor,100.0,50.0
21199,https://bio.tools/vienna-livertox-workspace,100.0,37.5
21200,https://bio.tools/flipper,100.0,75.0
21201,https://bio.tools/bcrank,100.0,75.0
21202,https://bio.tools/mvp,100.0,37.5
21203,https://bio.tools/elminstancemapper,100.0,62.5
21204,https://bio.tools/alpine,100.0,75.0
21205,https://bio.tools/pinn,100.0,50.0
21206,https://bio.tools/gridsolvate,100.0,50.0
21207,https://bio.tools/irspot-tncpseaac,100.0,50.0
21208,https://bio.tools/IMR,100.0,12.5
21209,https://bio.tools/clic_pathway,100.0,50.0
21210,https://bio.tools/foldtr,100.0,50.0
21211,https://bio.tools/race,100.0,50.0
21212,https://bio.tools/abckb,100.0,62.5
21213,https://bio.tools/correlia,100.0,62.5
21214,https://bio.tools/bach,100.0,75.0
21215,https://bio.tools/deep-drm,100.0,50.0
21216,https://bio.tools/pub2tools2020__hopper,100.0,50.0
21217,https://bio.tools/pileup2cov,100.0,62.5
21218,https://bio.tools/scertf,100.0,50.0
21219,https://bio.tools/analysis-forecast-covid19-patients-worldwide,100.0,50.0
21220,https://bio.tools/coronavirus-network-explorer,100.0,50.0
21221,https://bio.tools/penncnv2,100.0,62.5
21222,https://bio.tools/nimefi,100.0,62.5
21223,https://bio.tools/deepip,100.0,50.0
21224,https://bio.tools/label3dmaize,100.0,12.5
21225,https://bio.tools/layercake,100.0,50.0
21226,https://bio.tools/camoip,100.0,50.0
21227,https://bio.tools/htrack,100.0,50.0
21228,https://bio.tools/pgt,100.0,50.0
21229,https://bio.tools/bktree,100.0,50.0
21230,https://bio.tools/crmb,100.0,62.5
21231,https://bio.tools/treesaap,100.0,50.0
21232,https://bio.tools/meme_meme,100.0,62.5
21233,https://bio.tools/msalign2,100.0,62.5
21234,https://bio.tools/cghnormaliter,100.0,75.0
21235,https://bio.tools/mysort,100.0,50.0
21236,https://bio.tools/poly,100.0,50.0
21237,https://bio.tools/trim_galore,100.0,37.5
21238,https://bio.tools/trnamodpred,100.0,50.0
21239,https://bio.tools/isnpranker,100.0,37.5
21240,https://bio.tools/hamap_sparql,100.0,62.5
21241,https://bio.tools/LBEEP,100.0,75.0
21242,https://bio.tools/genbank_convertor,100.0,62.5
21243,https://bio.tools/pSBVB,100.0,50.0
21244,https://bio.tools/icscb,100.0,50.0
21245,https://bio.tools/my-closure,100.0,50.0
21246,https://bio.tools/breakseq,100.0,50.0
21247,https://bio.tools/LipidMatch_Normalizer,100.0,75.0
21248,https://bio.tools/gatgnn,100.0,62.5
21249,https://bio.tools/plaac,100.0,50.0
21250,https://bio.tools/icsf,100.0,50.0
21251,https://bio.tools/traitsimulation,100.0,62.5
21252,https://bio.tools/valr,100.0,62.5
21253,https://bio.tools/virmid,100.0,62.5
21254,https://bio.tools/disc,100.0,62.5
21255,https://bio.tools/undo,100.0,75.0
21256,https://bio.tools/LUCIDus,100.0,62.5
21257,https://bio.tools/NanoDefiner,100.0,62.5
21258,https://bio.tools/kvarpreddb,100.0,50.0
21259,https://bio.tools/affyrnadegradation,100.0,75.0
21260,https://bio.tools/mattbench,100.0,50.0
21261,https://bio.tools/mcode,100.0,50.0
21262,https://bio.tools/epig-seq,100.0,62.5
21263,https://bio.tools/volta,100.0,62.5
21264,https://bio.tools/PromoterPredict,100.0,37.5
21265,https://bio.tools/wmap,100.0,50.0
21266,https://bio.tools/BacFITBase,100.0,37.5
21267,https://bio.tools/rootdigger,100.0,50.0
21268,https://bio.tools/PASeq,100.0,37.5
21269,https://bio.tools/phenotest,100.0,62.5
21270,https://bio.tools/tara,100.0,37.5
21271,https://bio.tools/prolif,100.0,62.5
21272,https://bio.tools/vampr,100.0,37.5
21273,https://bio.tools/mcqfold,100.0,50.0
21274,https://bio.tools/BioBERT,100.0,37.5
21275,https://bio.tools/rsrnasp,100.0,62.5
21276,https://bio.tools/geneattribution,100.0,75.0
21277,https://bio.tools/mrvtest,100.0,62.5
21278,https://bio.tools/Cram-JS,100.0,62.5
21279,https://bio.tools/ngl_viewer,100.0,75.0
21280,https://bio.tools/deepcell,100.0,50.0
21281,https://bio.tools/signal,100.0,50.0
21282,https://bio.tools/tfm,100.0,75.0
21283,https://bio.tools/drosophila_dnase_i_footprint_database,100.0,50.0
21284,https://bio.tools/FISC,100.0,25.0
21285,https://bio.tools/hungarian-algorithm-linear-sum-assignment-problem,100.0,25.0
21286,https://bio.tools/dnatranslator,100.0,50.0
21287,https://bio.tools/pedro,100.0,50.0
21288,https://bio.tools/spserver,100.0,50.0
21289,https://bio.tools/ppfinder,100.0,62.5
21290,https://bio.tools/genesetcluster,100.0,62.5
21291,https://bio.tools/survmicro,100.0,50.0
21292,https://bio.tools/bluues,100.0,62.5
21293,https://bio.tools/swdmr,100.0,62.5
21294,https://bio.tools/qgrid,100.0,50.0
21295,https://bio.tools/workflow_characterizing_nanoparticle_monolayers_biosensors,100.0,37.5
21296,https://bio.tools/pypanda,100.0,50.0
21297,https://bio.tools/tarsvm,100.0,50.0
21298,https://bio.tools/ctc,100.0,75.0
21299,https://bio.tools/pknot-v2,100.0,50.0
21300,https://bio.tools/experimenthub,100.0,75.0
21301,https://bio.tools/interactomeseq,100.0,50.0
21302,https://bio.tools/FEDRO,100.0,50.0
21303,https://bio.tools/nhgri_micorarray_project,100.0,50.0
21304,https://bio.tools/mobster,100.0,50.0
21305,https://bio.tools/CAM,100.0,62.5
21306,https://bio.tools/exfi,100.0,62.5
21307,https://bio.tools/s4nn,100.0,50.0
21308,https://bio.tools/firm-avp,100.0,50.0
21309,https://bio.tools/immunarch,100.0,62.5
21310,https://bio.tools/coils,100.0,50.0
21311,https://bio.tools/onto-tools,100.0,50.0
21312,https://bio.tools/hmmsim_genouest,100.0,62.5
21313,https://bio.tools/iti,100.0,62.5
21314,https://bio.tools/latpack,100.0,62.5
21315,https://bio.tools/peakonly,100.0,62.5
21316,https://bio.tools/samsvm,100.0,50.0
21317,https://bio.tools/robvis,100.0,50.0
21318,https://bio.tools/phrog,100.0,50.0
21319,https://bio.tools/VETA,100.0,37.5
21320,https://bio.tools/rnag,100.0,50.0
21321,https://bio.tools/MTiOpenScreen,100.0,75.0
21322,https://bio.tools/microdor,100.0,50.0
21323,https://bio.tools/GiniClust3,100.0,50.0
21324,https://bio.tools/targetrna,100.0,50.0
21325,https://bio.tools/cangs,100.0,50.0
21326,https://bio.tools/VariantStore,100.0,37.5
21327,https://bio.tools/lgpr,100.0,50.0
21328,https://bio.tools/mog,100.0,62.5
21329,https://bio.tools/haplomaker,100.0,50.0
21330,https://bio.tools/959_nematode_genomes,100.0,50.0
21331,https://bio.tools/ssdbain,100.0,37.5
21332,https://bio.tools/ribosome_profiling,100.0,50.0
21333,https://bio.tools/starbiotrek,100.0,75.0
21334,https://bio.tools/eNetXplorer,100.0,75.0
21335,https://bio.tools/Monoallelic_gene_inference_from_chromatin_MaGIC,100.0,62.5
21336,https://bio.tools/CFQuant-automatic,100.0,62.5
21337,https://bio.tools/rawr,100.0,37.5
21338,https://bio.tools/funtoonorm,100.0,50.0
21339,https://bio.tools/pconsfold,100.0,62.5
21340,https://bio.tools/bdock,100.0,50.0
21341,https://bio.tools/fidea,100.0,62.5
21342,https://bio.tools/bioGUI,100.0,50.0
21343,https://bio.tools/NLP_autogenerated,100.0,37.5
21344,https://bio.tools/samt,100.0,50.0
21345,https://bio.tools/idrbp_mmc,100.0,50.0
21346,https://bio.tools/DiversityMobile,100.0,62.5
21347,https://bio.tools/mlegp,100.0,62.5
21348,https://bio.tools/OLGenie,100.0,62.5
21349,https://bio.tools/phylogenetic-analysis-dna-sequences-genomes,100.0,62.5
21350,https://bio.tools/proteus-engineering,100.0,37.5
21351,https://bio.tools/dalilite,100.0,75.0
21352,https://bio.tools/variant-calling-at-scale,100.0,25.0
21353,https://bio.tools/RXN,100.0,37.5
21354,https://bio.tools/shinysispa,100.0,50.0
21355,https://bio.tools/SLiM_software,100.0,75.0
21356,https://bio.tools/web_weeder,100.0,50.0
21357,https://bio.tools/mvse,100.0,62.5
21358,https://bio.tools/sailfish,100.0,50.0
21359,https://bio.tools/ecdc-covid19-tracking,100.0,37.5
21360,https://bio.tools/hapassoc,100.0,50.0
21361,https://bio.tools/ferrdb,100.0,50.0
21362,https://bio.tools/conplex,100.0,62.5
21363,https://bio.tools/adopy,100.0,62.5
21364,https://bio.tools/tcof-db,100.0,50.0
21365,https://bio.tools/netutr,100.0,75.0
21366,https://bio.tools/scale4c,100.0,75.0
21367,https://bio.tools/biotranslator,100.0,50.0
21368,https://bio.tools/biolad-db,100.0,50.0
21369,https://bio.tools/phredphrapconsed,100.0,62.5
21370,https://bio.tools/figtree,100.0,37.5
21371,https://bio.tools/traps-vari,100.0,37.5
21372,https://bio.tools/tessa,100.0,37.5
21373,https://bio.tools/genematcher,100.0,50.0
21374,https://bio.tools/smap_proteomics,100.0,62.5
21375,https://bio.tools/psortdb,100.0,50.0
21376,https://bio.tools/shinycurves,100.0,50.0
21377,https://bio.tools/singscore,100.0,62.5
21378,https://bio.tools/create_specimen_data_object,100.0,37.5
21379,https://bio.tools/martini-forcefield,100.0,50.0
21380,https://bio.tools/wilcoxon-rank-sum-test-boxplots-genes-compounds-healthy-disease,100.0,50.0
21381,https://bio.tools/deepblink,100.0,62.5
21382,https://bio.tools/biotapestry,100.0,50.0
21383,https://bio.tools/dcgl,100.0,62.5
21384,https://bio.tools/alfresco,100.0,50.0
21385,https://bio.tools/mixoviz,100.0,50.0
21386,https://bio.tools/red-ml,100.0,62.5
21387,https://bio.tools/mitophen,100.0,50.0
21388,https://bio.tools/ubisite,100.0,50.0
21389,https://bio.tools/GenomeQC,100.0,62.5
